index,season,iso,city,composer,db,dd,nat,mf,work,worknat,type,start date,performances,production
16843,1415,us,New York,Verdi,18131010,19010127,it,m,Falstaff,it,~,20141018,2,
16844,1415,us,New York,Verdi,18131010,19010127,it,m,Falstaff,it,~,20150509,1,
16845,1415,us,New York,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20150711,1,
16846,1415,us,New York,Verdi,18131010,19010127,it,m,La traviata,it,~,20141211,12,
16847,1415,us,New York,Verdi,18131010,19010127,it,m,La traviata,it,~,20150322,1,
16848,1415,us,New York,Verdi,18131010,19010127,it,m,La traviata,it,~,20150822,1,
16849,1415,us,New York,Verdi,18131010,19010127,it,m,Macbeth,it,~,20140924,7,
16850,1415,us,New York,Verdi,18131010,19010127,it,m,Un ballo in maschera,it,~,20150423,5,
16851,1415,us,New York,"Wagner,Richard",18130522,18830213,de,m,Die Meistersinger von Nurnberg,de,~,20141202,7,
16852,1415,us,New York,Weisman,,,us,m,The Scarlet Ibis,us,~,20150108,8,P
16853,1415,us,Norfolk,"Strauss,R",1864,1949,de,m,Salome,de,~,20150130,3,!
16854,1415,us,Norfolk,Verdi,18131010,19010127,it,m,La traviata,it,~,20150313,3,
16855,1415,us,Norwich VT,Copland,1900,1990,us,m,The Tender Land,us,~,20150806,3,
16856,1415,us,Norwich VT,Mozart,17560127,17911205,at,m,Die Entfuhrung aus dem Serail,de,~,20150807,4,
16857,1415,us,Omaha,Adams,19470215,,us,m,A Flowering Tree,us,~,20150213,2,
16858,1415,us,Omaha,Beethoven,1770,1827,de,m,Fidelio,de,~,20150417,2,
16859,1415,us,Omaha,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20141017,2,
16860,1415,us,Palo Alto,Gounod,1818,1893,fr,m,Faust,fr,~,20150522,4,
16861,1415,us,Palo Alto,Mozart,17560127,17911205,at,m,Die Entfuhrung aus dem Serail,de,~,20150213,4,
16862,1415,us,Palo Alto,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20141017,4,
16863,1415,us,Pensacola,Puccini,18581222,19241129,it,m,La boheme,it,~,20150123,2,
16864,1415,us,Philadelphia,Gounod,1818,1893,fr,m,Faust,fr,~,20150425,4,
16865,1415,us,Philadelphia,"Morrison,T",19380711,,us,m,Oscar,us,~,20150206,5,!
16866,1415,us,Philadelphia,Puccini,18581222,19241129,it,m,La boheme,it,~,20150207,4,
16867,1415,us,Philadelphia,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20140926,5,!
16868,1415,us,Philadelphia,Rossini,17920229,18681113,it,m,L'italiana in Algeri,it,~,20141108,4,
16869,1415,us,Philadelphia,Schnyder,1961,,ch,m,Charlie Parker's Yardbird,ch,~,20150605,5,P
16870,1415,us,Philadelphia,"Strauss,R",1864,1949,de,m,Ariadne auf Naxos,de,~,20150304,3,!
16871,1415,us,Philadelphia,Verdi,18131010,19010127,it,m,Don Carlos,it,~,20150424,5,!
16872,1415,us,Phoenix,Donizetti,17971129,18480408,it,m,La Fille du regiment,it,~,20150410,3,
16873,1415,us,Phoenix,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20150227,3,
16874,1415,us,Phoenix,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20150131,2,
16875,1415,us,Phoenix,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20150206,3,
16876,1415,us,Phoenix,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20141114,3,
16877,1415,us,Pittsburgh,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20150321,4,
16878,1415,us,Pittsburgh,Donizetti,17971129,18480408,it,m,La Fille du regiment,it,~,20150502,4,
16879,1415,us,Pittsburgh,Fairouz,19851101,,us,m,Sumeida's Song,us,~,20150221,4,!
16880,1415,us,Pittsburgh,Handel,1685,1759,uk,m,Rodelinda,,~,20150124,4,!
16881,1415,us,Pittsburgh,Lyons,19750111,,us,f,A New Kind of Fallout,us,~,20150718,3,P
16882,1415,us,Pittsburgh,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20150710,3,
16883,1415,us,Pittsburgh,"Strauss,R",1864,1949,de,m,Capriccio,de,~,20150725,3,
16884,1415,us,Pittsburgh,Verdi,18131010,19010127,it,m,Otello,it,~,20141108,4,
16885,1415,us,Portland ME,Puccini,18581222,19241129,it,m,Tosca,it,~,20150630,1,
16886,1415,us,Portland OR,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20150206,5,
16887,1415,us,Portland OR,Donizetti,17971129,18480408,it,m,L'elisir d'amore,it,~,20150717,6,
16888,1415,us,Portland OR,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20141107,4,
16889,1415,us,Portland OR,Stravinsky,1882,1971,ru,m,The Rake's Progress,ru,~,20150611,3,
16890,1415,us,Raleigh,Mozart,17560127,17911205,at,m,Don Giovanni,it,~,20150418,5,
16891,1415,us,Raleigh,Sparr,1975,,us,m,Approaching Ali,us,~,20150129,1,
16892,1415,us,Raleigh,Sparr,1975,,us,m,Approaching Ali,us,~,20150131,1,
16893,1415,us,Raleigh,Verdi,18131010,19010127,it,m,La traviata,it,~,20150227,2,
16894,1415,us,Raleigh,"Wagner,Richard",18130522,18830213,de,m,Tristan und Isolde,de,~,20141109,1,c
16895,1415,us,Richmond,"Strauss,R",1864,1949,de,m,Salome,de,~,20150206,2,
16896,1415,us,Richmond,Verdi,18131010,19010127,it,m,La traviata,it,~,20150327,2,
16897,1415,us,Roanoke,Mozart,17560127,17911205,at,m,Die Entfuhrung aus dem Serail,de,~,20141122,1,
16898,1415,us,Roanoke,Rossini,17920229,18681113,it,m,La cenerentola,it,~,20150320,1,
16899,1415,us,Saint Louis,Handel,1685,1759,uk,m,Riccardo Primo,,~,20150607,6,
16900,1415,us,Saint Louis,Mozart,17560127,17911205,at,m,Don Giovanni,it,~,20150710,4,
16901,1415,us,Saint Louis,Picker,19540718,,us,m,Emmeline,us,~,20150613,6,
16902,1415,us,Saint Louis,Puccini,18581222,19241129,it,m,La rondine,it,~,20150530,7,
16903,1415,us,Saint Louis,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20150523,9,
16904,1415,us,Saint Louis,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20150731,4,
16905,1415,us,Saint Louis,"Wagner,Richard",18130522,18830213,de,m,Gotterdammerung,de,~,20150821,4,
16906,1415,us,Salt Lake City,Bizet,18381025,18750603,fr,m,Les Pecheurs de perles,fr,~,20150117,5,
16907,1415,us,Salt Lake City,Mozart,17560127,17911205,at,m,Cosi fan tutte,it,~,20150314,5,
16908,1415,us,Salt Lake City,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20141011,5,
16909,1415,us,Salt Lake City,Stravinsky,1882,1971,ru,m,The Rake's Progress,ru,~,20150509,5,
16910,1415,us,San Antonio,Bernstein,19180825,19901014,us,m,Trouble in Tahiti,us,~B,20141101,2,
16911,1415,us,San Antonio,Hoiby,19260217,20110328,us,m,The Italian Lesson,us,~,20141101,2,
16912,1415,us,San Antonio,Picker,19540718,,us,m,Fantastic Mr.Fox,us,~C,20140923,4,
16913,1415,us,San Antonio,Poulenc,18990107,19630130,fr,m,La Voix humaine,fr,~B,20150312,2,
16914,1415,us,San Antonio,Purcell,1659,1695,uk,m,Dido and Aeneas,uk,~B,20150221,2,
16915,1415,us,San Antonio,"Strauss,R",1864,1949,de,m,Salome,de,~,20150108,2,
16916,1415,us,San Antonio,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20150331,2,
16917,1415,us,San Antonio,Wolf-Ferrari,1876,1948,it,m,Il segreto di Susanna,it,~B,20150312,2,
16918,1415,us,San Diego,Adams,19470215,,us,m,Nixon in China,us,~,20150314,4,
16919,1415,us,San Diego,"Martinez,J",19410627,,mx,m,El pasado nunca se termina,mx,~,20150425,2,
16920,1415,us,San Diego,Mozart,17560127,17911205,at,m,Don Giovanni,it,~,20150214,4,
16921,1415,us,San Diego,Puccini,18581222,19241129,it,m,La boheme,it,~,20150124,4,
16922,1415,us,San Francisco,Bellini,18011103,18350923,it,m,Norma,it,~,20140905,7,!
16923,1415,us,San Francisco,Berlioz,18031211,18690308,fr,m,Les troyens,fr,~,20150607,6,!
16924,1415,us,San Francisco,Bizet,18381025,18750603,fr,m,Les Pecheurs de perles,fr,~,20150322,1,
16925,1415,us,San Francisco,Bizet,18381025,18750603,fr,m,Les Pecheurs de perles,fr,~,20150329,1,
16926,1415,us,San Francisco,Donizetti,17971129,18480408,it,m,Don Pasquale,it,~,20150117,1,
16927,1415,us,San Francisco,Donizetti,17971129,18480408,it,m,Lucia di Lammermoor,it,~,20150201,2,
16928,1415,us,San Francisco,Floyd,19260611,,us,m,Susannah,us,~,20140906,5,!
16929,1415,us,San Francisco,Handel,1685,1759,uk,m,Alcina,,~,20150419,1,
16930,1415,us,San Francisco,Handel,1685,1759,uk,m,Alcina,,~,20150426,1,
16931,1415,us,San Francisco,Handel,1685,1759,uk,m,Partenope,,~,20141015,6,
16932,1415,us,San Francisco,Heggie,19610331,,us,m,Dead Man Walking,us,~,20150220,3,!
16933,1415,us,San Francisco,Leoncavallo,18570423,19190809,it,m,Pagliacci,it,~B,20150531,2,
16934,1415,us,San Francisco,Mozart,17560127,17911205,at,m,Cosi fan tutte,it,~,20150712,2,
16935,1415,us,San Francisco,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20150614,8,
16936,1415,us,San Francisco,O'Regan,19780101,,uk,m,Heart of Darkness,uk,~,20150501,3,
16937,1415,us,San Francisco,Puccini,18581222,19241129,it,m,La boheme,it,~,20141114,14,!
16938,1415,us,San Francisco,Puccini,18581222,19241129,it,m,Tosca,it,~,20141023,4,
16939,1415,us,San Francisco,Rossini,17920229,18681113,it,m,La cenerentola,it,~,20141109,6,
16940,1415,us,San Francisco,Tutino,1954,,it,m,La Ciociara,it,~,20150613,5,P
16941,1415,us,San Francisco,Verdi,18131010,19010127,it,m,Un ballo in maschera,it,~,20141004,7,
16942,1415,us,San Jose CA,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20150418,6,
16943,1415,us,San Jose CA,Rossini,17920229,18681113,it,m,L'italiana in Algeri,it,~,20141115,6,!
16944,1415,us,San Jose CA,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20140906,6,
16945,1415,us,San Jose CA,Weiser,,,us,m,Where Angels Fear to Tread,us,~,20150207,6,P
16946,1415,us,Santa Barbara,Previn,1929,,us,m,A Streetcar named Desire,us,~,20150424,2,
16947,1415,us,Santa Barbara,Rossini,17920229,18681113,it,m,L'italiana in Algeri,it,~,20150306,2,
16948,1415,us,Santa Barbara,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20141107,2,
16949,1415,us,Santa Fe,Donizetti,17971129,18480408,it,m,La Fille du regiment,it,~,20150703,11,!
16950,1415,us,Santa Fe,Higdon,19621231,,us,f,Cold Mountain,us,~,20150801,5,P
16951,1415,us,Santa Fe,Mozart,17560127,17911205,at,m,La finta giardiniera,it,~,20150725,5,!
16952,1415,us,Santa Fe,"Strauss,R",1864,1949,de,m,Salome,de,~,20150718,7,!
16953,1415,us,Santa Fe,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20150704,9,!
16954,1415,us,Sarasota,Burry,1972,,ca,m,The Hobbit,ca,~,20141115,2,
16955,1415,us,Sarasota,Leoncavallo,18570423,19190809,it,m,Pagliacci,it,~B,20141031,6,
16956,1415,us,Sarasota,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20150214,9,
16957,1415,us,Sarasota,Puccini,18581222,19241129,it,m,Tosca,it,~,20150207,11,
16958,1415,us,Sarasota,Rimsky-Korsakov,1844,1908,ru,m,Le coq d'or,ru,~,20150221,6,!
16959,1415,us,Sarasota,Verdi,18131010,19010127,it,m,Don Carlos,it,~,20150307,6,!
16960,1415,us,Seattle,Handel,1685,1759,uk,m,Semele,,~,20150221,7,
16961,1415,us,Seattle,Mozart,17560127,17911205,at,m,Don Giovanni,it,~,20141018,7,
16962,1415,us,Seattle,Perla,,,us,m,An American Dream,us,~,20150821,2,P
16963,1415,us,Seattle,Puccini,18581222,19241129,it,m,Tosca,it,~,20150110,7,
16964,1415,us,Seattle,"Strauss,R",1864,1949,de,m,Ariadne auf Naxos,de,~,20150502,7,
16965,1415,us,Seattle,Verdi,18131010,19010127,it,m,Nabucco,it,~,20150808,7,
16966,1415,us,Shreveport,Rossini,17920229,18681113,it,m,La cenerentola,it,~,20150411,1,
16967,1415,us,Shreveport,Verdi,18131010,19010127,it,m,La traviata,it,~,20141115,1,
16968,1415,us,Syracuse,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20150417,2,
16969,1415,us,Syracuse,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20141024,2,
16970,1415,us,Tacoma,Gounod,1818,1893,fr,m,Romeo et Juliette,fr,~,20150410,2,
16971,1415,us,Tacoma,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20141031,2,
16972,1415,us,Tampa,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20150313,2,
16973,1415,us,Tampa,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20150213,2,
16974,1415,us,Toledo,Donizetti,17971129,18480408,it,m,Lucia di Lammermoor,it,~,20150424,2,
16975,1415,us,Toledo,Floyd,19260611,,us,m,Susannah,us,~,20150213,2,
16976,1415,us,Toledo,Puccini,18581222,19241129,it,m,Tosca,it,~,20141010,2,
16977,1415,us,Trenton,Puccini,18581222,19241129,it,m,La boheme,it,~,20150424,2,
16978,1415,us,Tucson,Donizetti,17971129,18480408,it,m,La Fille du regiment,it,~,20150418,2,
16979,1415,us,Tucson,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20150307,2,
16980,1415,us,Tucson,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20141122,2,
16981,1415,us,Tulsa,Floyd,19260611,,us,m,Of Mice and Men,us,~,20150410,2,
16982,1415,us,Tulsa,Gounod,1818,1893,fr,m,Romeo et Juliette,fr,~,20150213,2,
16983,1415,us,Tulsa,Rossini,17920229,18681113,it,m,La cenerentola,it,~,20141024,2,
16984,1415,us,Virginia Beach,Verdi,18131010,19010127,it,m,La traviata,it,~,20150411,2,
16985,1415,us,Walnut Creek,"Strauss,R",1864,1949,de,m,Ariadne auf Naxos,de,~,20150710,2,
16986,1415,us,Washington,Bellini,18011103,18350923,it,m,I Capuleti e i Montecchi,it,~,20141028,1,c
16987,1415,us,Washington,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20150515,1,
16988,1415,us,Washington,Catan,19490403,20110408,mx,m,Florencia en el Amazonas,mx,~,20140920,3,
16989,1415,us,Washington,Gretry,1741,1813,fr,m,L'Epreuve villageoise,,~,20150527,2,
16990,1415,us,Washington,Gretry,1741,1813,fr,m,L'Epreuve villageoise,,~,20150530,2,
16991,1415,us,Washington,Pew,1980,,us,m,Penny,us,~,20150123,2,P
16992,1415,us,Washington,Portman,1960,,uk,f,The Little Prince,uk,~C,20141219,2,
16993,1415,us,Washington,Poulenc,18990107,19630130,fr,m,Dialogues des Carmelites,fr,~,20150221,6,
16994,1415,us,Washington,Puccini,18581222,19241129,it,m,La boheme,it,~,20141101,12,!
16995,1415,us,Washington,Rameau,16830925,17640912,fr,m,Les Fetes de l'hymen et de l'amour,fr,~,20141006,1,
16996,1415,us,Washington,Rossini,17920229,18681113,it,m,La cenerentola,it,~,20150509,8,
16997,1415,us,Washington,"Strauss,R",1864,1949,de,m,Guntram,de,~,20150301,1,c
16998,1415,us,Washington,"Wagner,Richard",18130522,18830213,de,m,Der fliegende Hollander,de,~,20150407,7,
16999,1415,us,West Palm Beach,Donizetti,17971129,18480408,it,m,La Fille du regiment,it,~,20150320,3,
17000,1415,us,West Palm Beach,"Moore,B",19600102,,us,m,"Enemies, A Love Story",us,~,20150220,3,P
17001,1415,us,West Palm Beach,Puccini,18581222,19241129,it,m,La boheme,it,~,20150116,3,
17002,1415,us,Wichita,Puccini,18581222,19241129,it,m,Turandot,it,~,20150828,1,
17003,1415,us,Wilmington,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20150509,3,
17004,1415,us,Wilmington,Delibes,1836,1891,fr,m,Lakme,fr,~,20150508,2,c
17005,1415,us,Winston Salem,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20141031,3,
17006,1415,us,Wolf Trap,Corigliano,1938,,us,m,The Ghosts of Versailles,us,~,20150710,4,!
17007,1415,us,Wolf Trap,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20150612,4,
17008,1415,us,Wolf Trap,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20150807,1,
17009,1415,us,Wolf Trap,Verdi,18131010,19010127,it,m,Aida,it,~,20150724,1,c
17010,1415,uy,Montevideo,Biriotti,19291201,,uy,m,Rashomon,uy,~,20150726,3,!
17011,1415,uy,Montevideo,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20141031,6,
17012,1415,uy,Montevideo,Donizetti,17971129,18480408,it,m,L'elisir d'amore,it,~,20150815,3,
17013,1415,uy,Montevideo,Poulenc,18990107,19630130,fr,m,La Voix humaine,fr,~B,20150423,3,
17014,1415,uy,Montevideo,"Strauss,R",1864,1949,de,m,Ariadne auf Naxos,de,~,20141208,3,
17015,1415,uz,Tashkent,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20141012,1,
17016,1415,uz,Tashkent,Donizetti,17971129,18480408,it,m,L'elisir d'amore,it,~,20140911,2,
17017,1415,uz,Tashkent,Donizetti,17971129,18480408,it,m,Lucia di Lammermoor,it,~,20141114,1,
17018,1415,uz,Tashkent,Puccini,18581222,19241129,it,m,La boheme,it,~,20140908,1,
17019,1415,uz,Tashkent,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20141014,1,
17020,1415,uz,Tashkent,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20140906,1,
17021,1415,uz,Tashkent,Verdi,18131010,19010127,it,m,La traviata,it,~,20140904,2,
17022,1415,uz,Tashkent,Yudakov,19160414,1990,ru,m,Maisara's Escapades,ru,~,20140902,2,
17023,1415,ve,Caracas,Puccini,18581222,19241129,it,m,La boheme,it,~,20141113,2,
17024,1415,ve,Caracas,Puccini,18581222,19241129,it,m,Tosca,it,~,20150717,3,
17025,1415,za,Cape Town,Argento,19271027,,us,m,Postcard from Morocco,us,~,20141119,5,
17026,1415,za,Cape Town,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20141018,5,
17027,1415,za,Cape Town,Verdi,18131010,19010127,it,m,La traviata,it,~,20150430,5,
17028,1516,al,Tirana,Bellini,18011103,18350923,it,m,I Capuleti e i Montecchi,it,~,20160320,4,
17029,1516,al,Tirana,Mozart,17560127,17911205,at,m,Cosi fan tutte,it,~,20160621,3,
17030,1516,al,Tirana,Mozart,17560127,17911205,at,m,Don Giovanni,it,~,20150914,4,!
17031,1516,al,Tirana,Orff,1895,1982,de,m,Carmina Burana,de,~,20151228,3,
17032,1516,al,Tirana,Puccini,18581222,19241129,it,m,La boheme,it,~,20151219,3,
17033,1516,al,Tirana,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20160121,4,!
17034,1516,am,Yerevan,Bellini,18011103,18350923,it,m,Norma,it,~,20160401,6,
17035,1516,am,Yerevan,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20151206,5,!
17036,1516,am,Yerevan,Tigranian,18791226,19500210,am,m,Anoush,am,~,20151104,6,
17037,1516,am,Yerevan,Verdi,18131010,19010127,it,m,Aida,it,~,20151102,1,
17038,1516,am,Yerevan,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20151119,2,
17039,1516,am,Yerevan,Verdi,18131010,19010127,it,m,La traviata,it,~,20151216,2,
17040,1516,ar,Buenos Aires,Ashley,19300328,20140303,us,m,Perfect Lives,us,~,20160813,3,
17041,1516,ar,Buenos Aires,Beethoven,1770,1827,de,m,Fidelio,de,~,20160517,5,
17042,1516,ar,Buenos Aires,Bellini,18011103,18350923,it,m,I Capuleti e i Montecchi,it,~,20160603,4,
17043,1516,ar,Buenos Aires,"Dvorak,A",1841,1904,cz,m,Rusalka,cz,~,20151002,4,
17044,1516,ar,Buenos Aires,Fiszbein,1977,,ar,m,Avenida de los Incas 3518,ar,~,20160805,2,
17045,1516,ar,Buenos Aires,Ginastera,1916,1983,?,m,Beatrix Cenci,?,~,20160315,3,
17046,1516,ar,Buenos Aires,Gounod,1818,1893,fr,m,Faust,fr,~,20160408,4,
17047,1516,ar,Buenos Aires,Mozart,17560127,17911205,at,m,Don Giovanni,it,~,20160405,6,
17048,1516,ar,Buenos Aires,Prokofiev,1891,1953,ru,m,The Fiery Angel,ru,~,20151103,4,!
17049,1516,ar,Buenos Aires,Puccini,18581222,19241129,it,m,Tosca,it,~,20160820,6,
17050,1516,ar,Buenos Aires,Purcell,1659,1695,uk,m,Dido and Aeneas,uk,~B,20160607,5,
17051,1516,ar,Buenos Aires,Strasnoy,19701112,,fr,m,Hochzeitsvorbereitungen,fr,~V,20160809,3,
17052,1516,ar,Buenos Aires,Stravinsky,1882,1971,ru,m,L'histoire du Soldat,ru,~,20160218,3,
17053,1516,ar,Buenos Aires,Tedesco,,,ar,m,El fiord,ar,~,20160810,4,
17054,1516,ar,Buenos Aires,Verdi,18131010,19010127,it,m,Don Carlos,it,~,20150920,4,
17055,1516,ar,Buenos Aires,Verdi,18131010,19010127,it,m,Ernani,it,~,20160805,5,
17056,1516,ar,Buenos Aires,Villalba,1982,,ar,m,Don Juan,ar,~,20160812,3,
17057,1516,ar,Buenos Aires,"Wagner,Richard",18130522,18830213,de,m,Parsifal,de,~,20151204,4,!
17058,1516,ar,Buenos Aires,Wainwright,19730722,,us,m,Prima Donna,usca,~,20160219,2,
17059,1516,ar,Buenos Aires,Weill,1900,1950,de,m,Mahagonny Songspiel,deus,~,20160214,3,
17060,1516,ar,Buenos Aires,"Zimmermann,B",1918,1970,de,m,Die Soldaten,de,~,20160712,5,
17061,1516,ar,La Plata,Andriessen,19390606,,nl,m,De Materie,nl,~,20160805,3,
17062,1516,ar,La Plata,Lleo,1870,1922,es,m,La corte del faraon,es,~Z,20151009,6,
17063,1516,ar,La Plata,Puccini,18581222,19241129,it,m,La boheme,it,~,20151217,6,
17064,1516,ar,La Plata,Puccini,18581222,19241129,it,m,La boheme,it,~,20160506,6,
17065,1516,at,Bad Ischl,Lehar,1870,1948,hu,m,Die Juxheirat,hu,~L,20160813,2,
17066,1516,at,Bad Ischl,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20160716,6,
17067,1516,at,Baden bei Wien,Eysler,18740312,19491004,at,m,Die gold'ne Meisterin,at,~,20160123,13,!
17068,1516,at,Baden bei Wien,Lehar,1870,1948,hu,m,Das Land des Lachelns,hu,~L,20151007,13,!
17069,1516,at,Baden bei Wien,Lehar,1870,1948,hu,m,Frasquita,hu,~,20160617,13,
17070,1516,at,Baden bei Wien,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20151212,12,!
17071,1516,at,Baden bei Wien,Schubert,1797,1828,at,m,Das Dreimaderlhaus,at,~,20160708,11,
17072,1516,at,Baden bei Wien,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20150619,1,
17073,1516,at,Bregenz,Donizetti,17971129,18480408,it,m,Messa da Requiem in memoria Vincenzo Bellini,it,~O,20160808,1,c
17074,1516,at,Bregenz,Faccio,18400308,18910721,it,m,Amleto,it,~,20160720,3,
17075,1516,at,Bregenz,Mozart,17560127,17911205,at,m,Bastien und Bastienne,de,~B,20160719,1,c
17076,1516,at,Bregenz,Mozart,17560127,17911205,at,m,Die Entfuhrung aus dem Serail,de,~,20160203,11,!
17077,1516,at,Bregenz,Mozart,17560127,17911205,at,m,Don Giovanni,it,~,20160815,4,
17078,1516,at,Bregenz,Puccini,18581222,19241129,it,m,Turandot,it,~,20160721,22,
17079,1516,at,Bregenz,Srnka,19750323,,cz,m,Make No Noise,cz,~,20160817,2,
17080,1516,at,Bregenz,Zykan,19350429,20060525,at,m,Staatsoperette,at,~,20160802,2,P
17081,1516,at,Erl,"Bach,JS",16850321,17500728,de,m,Weihnachts-Oratorium,,~O,20151220,1,c
17082,1516,at,Erl,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20160723,3,
17083,1516,at,Erl,Rossini,17920229,18681113,it,m,Guillaume Tell,it,~,20160708,2,
17084,1516,at,Erl,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20151226,2,
17085,1516,at,Erl,Verdi,18131010,19010127,it,m,Nabucco,it,~,20151227,2,
17086,1516,at,Erl,"Wagner,Richard",18130522,18830213,de,m,Das Rheingold,de,~,20160714,1,
17087,1516,at,Erl,"Wagner,Richard",18130522,18830213,de,m,Die Walkure,de,~,20160715,1,
17088,1516,at,Erl,"Wagner,Richard",18130522,18830213,de,m,Gotterdammerung,de,~,20160717,1,
17089,1516,at,Erl,"Wagner,Richard",18130522,18830213,de,m,Siegfried,de,~,20160716,1,
17090,1516,at,Gars am Kamp,Verdi,18131010,19010127,it,m,Otello,it,~,20160715,9,!
17091,1516,at,Graz,Beethoven,1770,1827,de,m,Symphony 9,de,~O,20160721,2,c
