id,name,followers,genres,popularity,realted_artists_id
1B5FWSRcdZKQ8GwnMJ7kOf,kubuœ,2358,,30,7GHhTaZ3jINyOgKMBudphy; 2maHIZw1sOKH5wihFKq7Mx; 6Inp7oSNou3QtFzmMpLtYt; 0paVSjPEV6OKlsjUFlDEeq; 5isaGrPQguKuQiahwLdRCL; 5OJPSVYuFDHOQM2froYseV; 3C6JSI7UENw0cflojvLZIu; 3e2jVDFykyoHuNUNQprGus; 4uwslFomNOFArXhnRoHutv; 74p0HdOXjtYHdi4TkMxYSi; 3SV0wqBUdQoWwC2G6tG0sQ; 2Br9Y5YlGgzxLzuGyDCsdv; 2fb90OEFfy1b5DlQwTko7Q; 27ewX66bidJgiJWN2XxnIU; 7MLltpVhBM6NVCGPbyVMu3; 6WCAYTuBjM9uP5ztI2xgMo; 3I39JEseQs4uuiNeBrHIFh; 0JdAA5fMsczLwcgGNTD1tG; 4YedhX6nYHD5HCMVrBlnnQ; 6BwfuasP2ZwN5UHLRqrrTB
5isaGrPQguKuQiahwLdRCL,frmn,2399,smutny rap,36,6Inp7oSNou3QtFzmMpLtYt; 3e2jVDFykyoHuNUNQprGus; 2maHIZw1sOKH5wihFKq7Mx; 7GHhTaZ3jINyOgKMBudphy; 3C6JSI7UENw0cflojvLZIu; 0paVSjPEV6OKlsjUFlDEeq; 27ewX66bidJgiJWN2XxnIU; 3SV0wqBUdQoWwC2G6tG0sQ; 3I39JEseQs4uuiNeBrHIFh; 5OJPSVYuFDHOQM2froYseV; 74p0HdOXjtYHdi4TkMxYSi; 4uwslFomNOFArXhnRoHutv; 1B5FWSRcdZKQ8GwnMJ7kOf; 2fb90OEFfy1b5DlQwTko7Q; 3xuqk56LLutmaWR941e700; 0SVjNo7GfolIQtAenwEFtj; 3rG3J5AcU8rvY3KbQLMBqa; 18wwZ06v82F7Xtn81ObpfE; 0JdAA5fMsczLwcgGNTD1tG; 4dgxpN9kiGHSffsY2yYcHC
1fZAAHNWdSM5gqbi9o5iEA,Chivas,217015,polish hip hop; polish trap,66,44FnIf8PhG6EQRIoENsXu3; 0kh9Gvy9lGZsq84x7I37DC; 1FdfWn1DrRwWDtRK8faYKY; 19zuiWthJYU6FCqnV4mJYC; 1gfxO9EsNea8tyDzrHexdp; 0x4xJCGDyTlKr47RF2WXzu; 3gm9b6AeMf2eGQTLashkDt; 3a1dEAwuUq0r3u1Np9ILJ1; 3bS0MLzGAoO6lLUy7gguHY; 5siFxISlT9JdSaadvmFoBX; 0Wi2fADbhwXlPUWxBmzo99; 25Sdw0GeQ3Vu5oL0QuGkw5; 5QQGdYIcd5A2PRcG42eNdQ; 71tiWMKZ5wpl6E0BdwVQza; 726tAAHoBnNpFvjHLZHsN4; 2FhI5QfUYl5iIlUog9HHEw; 5AmZdY72O0NVE0XxWdMfxv; 2ufQfSFDFXfMS7MEMzdGZE; 1yq2JzsqbzFbJ1B7wGOXLc; 4Q3xLVaD2uBZGVxmCYuSkt
3rnzk5HZE15IjAp0yiP41m,2115,187084,,69,19zuiWthJYU6FCqnV4mJYC; 44FnIf8PhG6EQRIoENsXu3; 1fZAAHNWdSM5gqbi9o5iEA; 1yq2JzsqbzFbJ1B7wGOXLc; 3gm9b6AeMf2eGQTLashkDt; 4nPxrGG7k7aEKmNLsfX4cd; 2ufQfSFDFXfMS7MEMzdGZE; 0kh9Gvy9lGZsq84x7I37DC; 1DjrwkyosB44sfSdm6fT6O; 1FdfWn1DrRwWDtRK8faYKY; 726tAAHoBnNpFvjHLZHsN4; 4zvO09rVUIVTeALhs6xLoB; 0AEQNlJAZeghMaFyIYfrQG; 0x4xJCGDyTlKr47RF2WXzu; 5QQGdYIcd5A2PRcG42eNdQ; 0QR764k0D36npmTMWx5bft; 1H8lEfbUpbcXWFqbW9BMro; 0LX2VNf5w4iOHW1yyIqb74; 71tiWMKZ5wpl6E0BdwVQza; 1dkyORGHN0TOmjzu5qCO45
726tAAHoBnNpFvjHLZHsN4,Miszel,63209,polish hip hop,64,4Q3xLVaD2uBZGVxmCYuSkt; 1dkyORGHN0TOmjzu5qCO45; 0bnklE4AY6Jf8Y3gfDSli4; 2HbB4FfGWI8U5NsLgUZ5ao; 5PJKbcbs3gm5tdePNo2eZX; 79b4a4Bg30Y0RlO5de5jni; 0x4xJCGDyTlKr47RF2WXzu; 5AmZdY72O0NVE0XxWdMfxv; 7jEB7FrsIXl0ALQYWqZsBg; 1gfxO9EsNea8tyDzrHexdp; 1KyVviwmYP83FyOApt86K0; 6PcYcDQ7UCL4U5PopumiWY; 0TuA7E5H4nlEtWvpXSr7uv; 7hJpyuLhmpawafcRfxUnlT; 3a1dEAwuUq0r3u1Np9ILJ1; 36oXEMVgBzDe9HbnaSr6jZ; 44FnIf8PhG6EQRIoENsXu3; 6vwNLXmeIyQ2fE2fguHjxU; 0kh9Gvy9lGZsq84x7I37DC; 1FdfWn1DrRwWDtRK8faYKY
4Q3xLVaD2uBZGVxmCYuSkt,Kabe,244825,polish hip hop; polish trap,67,5AmZdY72O0NVE0XxWdMfxv; 726tAAHoBnNpFvjHLZHsN4; 1dkyORGHN0TOmjzu5qCO45; 0bnklE4AY6Jf8Y3gfDSli4; 0x4xJCGDyTlKr47RF2WXzu; 2HbB4FfGWI8U5NsLgUZ5ao; 79b4a4Bg30Y0RlO5de5jni; 0kh9Gvy9lGZsq84x7I37DC; 5PJKbcbs3gm5tdePNo2eZX; 1FdfWn1DrRwWDtRK8faYKY; 3a1dEAwuUq0r3u1Np9ILJ1; 36oXEMVgBzDe9HbnaSr6jZ; 31KykqmaPRWmV8PMHgWdE3; 7hJpyuLhmpawafcRfxUnlT; 44FnIf8PhG6EQRIoENsXu3; 3gm9b6AeMf2eGQTLashkDt; 6vwNLXmeIyQ2fE2fguHjxU; 6PcYcDQ7UCL4U5PopumiWY; 5iM4dDbBN6a4OqxKPuxgS6; 1gfxO9EsNea8tyDzrHexdp
4Oy0tTQfhCKKaBPkQJhZHK,Ma³pa,116096,polish alternative rap; polish hip hop,48,4z93wkjfGntA0XFqnv4wj7; 3AU8FAva0w5qdrf5IVu620; 5mlPiCqcoz6pDrRj90xbJ2; 4XDpJZEtbNEjNPRCQEWFJS; 2h2nL9Hk4GQNcFm7fYV5ck; 1uHMNXVaAUGxl23xsBWzTA; 3FG9apUVqIpXjhA9soXhgf; 6DMuRVdgTNmZCYRlekKWvO; 4j7qmwO3sxGd3qUQ5wsOOB; 183C4P5B8pmW1zmI4himpF; 1gvmVN1i1F9MCzRW2ycCYN; 43W5yd3xhaLcfl2uhd6NOo; 0kvWmRCN4FQ1g8BLWVapv9; 52XMlxvCIzmiNkzSqEw3Uv; 5OOod2arCuD618edu5MXCb; 5F4kzxLTvnEhhxRhvUHW6o; 7IJs2eCpPWcUbaFtbZolhR; 3BroLrMp9Q01yOnhLn9qxX; 3LuYfF9A3UhXY4xqQkXjJ7; 7j5aOztI8AmUmgBIC21wb9
6QfFTZJHFSe9Xyes6DkAli,ReTo,874651,polish hip hop; polish trap,70,5AmZdY72O0NVE0XxWdMfxv; 3gm9b6AeMf2eGQTLashkDt; 4Q3xLVaD2uBZGVxmCYuSkt; 7BVtVkTHELo9MhYm6Jjo9a; 31KykqmaPRWmV8PMHgWdE3; 0x4xJCGDyTlKr47RF2WXzu; 1FdfWn1DrRwWDtRK8faYKY; 1dkyORGHN0TOmjzu5qCO45; 3txlfIcKCNrKk5bJw1er3R; 726tAAHoBnNpFvjHLZHsN4; 6vwNLXmeIyQ2fE2fguHjxU; 79b4a4Bg30Y0RlO5de5jni; 0kh9Gvy9lGZsq84x7I37DC; 0Wi2fADbhwXlPUWxBmzo99; 44FnIf8PhG6EQRIoENsXu3; 2ufQfSFDFXfMS7MEMzdGZE; 71tiWMKZ5wpl6E0BdwVQza; 3a1dEAwuUq0r3u1Np9ILJ1; 1MZ1TtfmzMHEYIlynXsr1a; 0bnklE4AY6Jf8Y3gfDSli4
3xLiWZ3znvRdfD3Xv3bjIt,Pako,12510,polish trap,54,3WSt2mU8rmQiBwOkBVuWZU; 79XQRBugvpa8J1eCB7pAfg; 2buXkjWOv91qtNF9Ko6qV7; 2J293JoMc7lvcm6LYkIQnW; 4lmMkf4tLyEKBslusiNZdu; 2D8oQzi2Q9HRIjo3bLyDC2; 4fLXII05TSSsKMRudaFhMr; 2xfueKLrjIZ7z2lvwjJMHE; 3iXrMGww8ozzbsPVkoysgG; 1ijm7N3wGParQxF3qzI0d5; 4sgXEB2XRZEuRlwC3iPAyo; 2wizfJqxRSGsG3cPY0bMGj; 0TuA7E5H4nlEtWvpXSr7uv; 4VB8OkQQg6yU8nN1hJTbP1; 7yBq7or0QqNg1qihLNfjJQ; 4kIRYVMcgUBEBaqdA0nLWX; 1bOTP9P3CS97UwhBm2WekK; 79F8bMSKKnd31KR5rQMABc; 0uLlQXi1cUNUPQCisz30ph; 5vd5bcqLmwJKYag1wil888
2D8oQzi2Q9HRIjo3bLyDC2,Ozzy Baby,6195,,44,79F8bMSKKnd31KR5rQMABc; 3iXrMGww8ozzbsPVkoysgG; 2J293JoMc7lvcm6LYkIQnW; 4sgXEB2XRZEuRlwC3iPAyo; 2wizfJqxRSGsG3cPY0bMGj; 1bOTP9P3CS97UwhBm2WekK; 4fLXII05TSSsKMRudaFhMr; 2xfueKLrjIZ7z2lvwjJMHE; 511yozUOmvCm43daz0wAjg; 3xLiWZ3znvRdfD3Xv3bjIt; 4VB8OkQQg6yU8nN1hJTbP1; 3WSt2mU8rmQiBwOkBVuWZU; 1ijm7N3wGParQxF3qzI0d5; 3g2RydBhVU1vFncsTDRHYn; 4gFhaQkM16YAWcdcbex0QJ; 4lmMkf4tLyEKBslusiNZdu; 4kIRYVMcgUBEBaqdA0nLWX; 2buXkjWOv91qtNF9Ko6qV7; 4QXo5C5MyU5monLYHsJOG9; 0uLlQXi1cUNUPQCisz30ph
60OrXSXmz0grUK0KrD2O6i,Pikers,27960,polish alternative rap; polish hip hop,50,3iXrMGww8ozzbsPVkoysgG; 3c4vKCigieEPFbf8PHBOzY; 2D8oQzi2Q9HRIjo3bLyDC2; 1ijm7N3wGParQxF3qzI0d5; 3xLiWZ3znvRdfD3Xv3bjIt; 4lmMkf4tLyEKBslusiNZdu; 4fLXII05TSSsKMRudaFhMr; 2wizfJqxRSGsG3cPY0bMGj; 2J293JoMc7lvcm6LYkIQnW; 4VB8OkQQg6yU8nN1hJTbP1; 61ylhzaNuiq9bpvUuHeMMx; 7zEAk5n8v9NSYl4joNuGFu; 0gOwRicMmlIZsHeAMXRhFS; 2xfueKLrjIZ7z2lvwjJMHE; 0uLlQXi1cUNUPQCisz30ph; 0NRJ3fz8s0ghIVciOUvnfm; 5mufBhOA5JhyLcRr3bPYpA; 3DPog7Ux8hRgsTWdlFDl7v; 1mAoRpDy7J3s5jX96Bm5jF; 2aejlUq5cbrn146rNYrWLi
2buXkjWOv91qtNF9Ko6qV7,GUGU GANG,13737,polish trap,41,3WSt2mU8rmQiBwOkBVuWZU; 3xLiWZ3znvRdfD3Xv3bjIt; 7yBq7or0QqNg1qihLNfjJQ; 4lmMkf4tLyEKBslusiNZdu; 2J293JoMc7lvcm6LYkIQnW; 79XQRBugvpa8J1eCB7pAfg; 4sgXEB2XRZEuRlwC3iPAyo; 0uLlQXi1cUNUPQCisz30ph; 4kIRYVMcgUBEBaqdA0nLWX; 2D8oQzi2Q9HRIjo3bLyDC2; 511yozUOmvCm43daz0wAjg; 0TuA7E5H4nlEtWvpXSr7uv; 3iXrMGww8ozzbsPVkoysgG; 2xfueKLrjIZ7z2lvwjJMHE; 2wizfJqxRSGsG3cPY0bMGj; 4fLXII05TSSsKMRudaFhMr; 6XcnzorXr2cpleUgTT1bxQ; 3DPog7Ux8hRgsTWdlFDl7v; 1ijm7N3wGParQxF3qzI0d5; 79F8bMSKKnd31KR5rQMABc
5mk5cvluGcQc8liUhNc8nO,Oska030,14161,,56,0fK8tIJvuUipbExfySWTVb; 7hJpyuLhmpawafcRfxUnlT; 0GipFkNANMIWjCVTchgErV; 0YRgq5akMW90XZJpdvk8DG; 28sAoA15FJGXV5mkkEvNnb; 124ZMR2HrUnDBdyzMGj8ao; 0bnklE4AY6Jf8Y3gfDSli4; 2HbB4FfGWI8U5NsLgUZ5ao; 3bSbo5ZCbrTle7S2q8nqf8; 4RoVw3AbSvjr1KFpzjBZgA; 7cTPJygRpiS97VLycl2e6k; 1wHtJ4RjmUGG44MbNDwQ2X; 2aejlUq5cbrn146rNYrWLi; 57pfM207v6fhVwHXErBMxx; 2JPfhjtR4ZrfpcFgEszZmg; 5iM4dDbBN6a4OqxKPuxgS6; 5Satj77nMnZ5GfN982U7I9; 3ZjcpbjZ3ATAN2Hd4dRVyc; 6e9g5wwpiNgyJuRsxFUD2b; 1dkyORGHN0TOmjzu5qCO45
6kXyafTq44C46vNkXBpOT1,Bez Cenzury,57785,polish alternative rap; polish hip hop,36,1YndPrAiVJTC3YmvExp4WR; 4Nf16BAGYNUNLHbvm6xUQd; 5xT1vs5QIozPsaUdUC5UjC; 6MoOh7RSx4xnAyjLuZXqG2; 0MaSZtK5rLCLPbMNdWQIL9; 2zrjI1DwaHT4kNSTjKOop8; 3JeiPezS6s99ewTUkT5Ghs; 28MEXbuN5228Ig7tTlyEpV; 5vhkKKR0gJtJqeQVY3fE8A; 2FBmYj55zZwng9GlsCCn9j; 1mEzI3Y0odWOgugi6lVqDP; 3mlSq1JPZ6TYbI3Fzkbqtp; 3DEjzdWfk27m48CqZhSzFm; 2yLrEvYJ5kuAvubLWUdHwz; 4sz2iDc8iitoSsYHzMajv6; 1f5Eu4igDRi2LNNY837AdS; 5P6XNi1r4QRmhacZ14sGw4; 2DUQf869JsVGBwsMpaMwme; 4x2dSjOKPB7f2S5moqNGtV; 7IJs2eCpPWcUbaFtbZolhR
7rRsXnU1mpJwuBNMwH0Tsn,Dj Decks,55342,polish alternative rap; polish hip hop,56,6kXyafTq44C46vNkXBpOT1; 5xT1vs5QIozPsaUdUC5UjC; 3JeiPezS6s99ewTUkT5Ghs; 5P6XNi1r4QRmhacZ14sGw4; 1YndPrAiVJTC3YmvExp4WR; 0MaSZtK5rLCLPbMNdWQIL9; 5G2bin17kewcOvJbA5MHWx; 4x2dSjOKPB7f2S5moqNGtV; 1mEzI3Y0odWOgugi6lVqDP; 2FBmYj55zZwng9GlsCCn9j; 5vhkKKR0gJtJqeQVY3fE8A; 5Q5WdRs96HgbxdVIfhHqt2; 4Nf16BAGYNUNLHbvm6xUQd; 0kvWmRCN4FQ1g8BLWVapv9; 5IQZA1dxUd3Qv73mHNln59; 28MEXbuN5228Ig7tTlyEpV; 7IJs2eCpPWcUbaFtbZolhR; 462yq5vpZnO172v3nK9ibv; 2us3I6vBlyMnrTztfFBaEl; 7kaEEK2cQh07aEfEEBd4Hn
5xT1vs5QIozPsaUdUC5UjC,Hemp Gru,187873,polish alternative rap; polish hip hop; polish old school hip hop; rap uliczny,46,0MaSZtK5rLCLPbMNdWQIL9; 6kXyafTq44C46vNkXBpOT1; 28MEXbuN5228Ig7tTlyEpV; 3JeiPezS6s99ewTUkT5Ghs; 4x2dSjOKPB7f2S5moqNGtV; 1YndPrAiVJTC3YmvExp4WR; 4Nf16BAGYNUNLHbvm6xUQd; 6MoOh7RSx4xnAyjLuZXqG2; 03FgbE2vKKVEFBFHi8IfJG; 2yLrEvYJ5kuAvubLWUdHwz; 5G2bin17kewcOvJbA5MHWx; 1f5Eu4igDRi2LNNY837AdS; 1mEzI3Y0odWOgugi6lVqDP; 5IQZA1dxUd3Qv73mHNln59; 5P6XNi1r4QRmhacZ14sGw4; 6Hf4rmzz9xnmrAEHS7zpY4; 2us3I6vBlyMnrTztfFBaEl; 2FBmYj55zZwng9GlsCCn9j; 7rRsXnU1mpJwuBNMwH0Tsn; 5Kuxl5ZenCl9fYzmtin6ot
0MaSZtK5rLCLPbMNdWQIL9,WWO,126871,polish alternative rap; polish hip hop; polish old school hip hop,48,28MEXbuN5228Ig7tTlyEpV; 5xT1vs5QIozPsaUdUC5UjC; 4Nf16BAGYNUNLHbvm6xUQd; 6kXyafTq44C46vNkXBpOT1; 1mEzI3Y0odWOgugi6lVqDP; 3JeiPezS6s99ewTUkT5Ghs; 1YndPrAiVJTC3YmvExp4WR; 2yLrEvYJ5kuAvubLWUdHwz; 1f5Eu4igDRi2LNNY837AdS; 4x2dSjOKPB7f2S5moqNGtV; 2FBmYj55zZwng9GlsCCn9j; 3mlSq1JPZ6TYbI3Fzkbqtp; 5vhkKKR0gJtJqeQVY3fE8A; 3FG9apUVqIpXjhA9soXhgf; 7rRsXnU1mpJwuBNMwH0Tsn; 6Y7PAikeXzdbuEPjRACgX1; 2zrjI1DwaHT4kNSTjKOop8; 2us3I6vBlyMnrTztfFBaEl; 0kvWmRCN4FQ1g8BLWVapv9; 6MoOh7RSx4xnAyjLuZXqG2
4x2dSjOKPB7f2S5moqNGtV,PIH,79780,polish alternative rap; polish hip hop,43,3JeiPezS6s99ewTUkT5Ghs; 5G2bin17kewcOvJbA5MHWx; 0kvWmRCN4FQ1g8BLWVapv9; 03FgbE2vKKVEFBFHi8IfJG; 5xT1vs5QIozPsaUdUC5UjC; 6kXyafTq44C46vNkXBpOT1; 6WIjuTnfwFnp9GAU8dIMrU; 7IJs2eCpPWcUbaFtbZolhR; 1mEzI3Y0odWOgugi6lVqDP; 5P6XNi1r4QRmhacZ14sGw4; 2h2nL9Hk4GQNcFm7fYV5ck; 5IQZA1dxUd3Qv73mHNln59; 0MaSZtK5rLCLPbMNdWQIL9; 7wFpB8b5ALTKo9IwK3Y5Tq; 28MEXbuN5228Ig7tTlyEpV; 2DoJIKB2QiJffsp3EeKoFS; 3LuYfF9A3UhXY4xqQkXjJ7; 2us3I6vBlyMnrTztfFBaEl; 1f5Eu4igDRi2LNNY837AdS; 0u8gysXBF7y75wIYt65zFH
2FBmYj55zZwng9GlsCCn9j,W³odi,53594,polish hip hop,49,28MEXbuN5228Ig7tTlyEpV; 4Nf16BAGYNUNLHbvm6xUQd; 6kXyafTq44C46vNkXBpOT1; 1YndPrAiVJTC3YmvExp4WR; 5vhkKKR0gJtJqeQVY3fE8A; 0MaSZtK5rLCLPbMNdWQIL9; 1mEzI3Y0odWOgugi6lVqDP; 3JeiPezS6s99ewTUkT5Ghs; 2zrjI1DwaHT4kNSTjKOop8; 2yLrEvYJ5kuAvubLWUdHwz; 5xT1vs5QIozPsaUdUC5UjC; 3mlSq1JPZ6TYbI3Fzkbqtp; 6Y7PAikeXzdbuEPjRACgX1; 7wFpB8b5ALTKo9IwK3Y5Tq; 7KEnuKnjw3c9XH7em1lqIT; 7rRsXnU1mpJwuBNMwH0Tsn; 6MoOh7RSx4xnAyjLuZXqG2; 1f5Eu4igDRi2LNNY837AdS; 1Qf47GZTvk1S4jDBaDrQIv; 3FG9apUVqIpXjhA9soXhgf
3JeiPezS6s99ewTUkT5Ghs,P³omieñ 81,61413,polish alternative rap; polish hip hop,40,28MEXbuN5228Ig7tTlyEpV; 1mEzI3Y0odWOgugi6lVqDP; 4x2dSjOKPB7f2S5moqNGtV; 6kXyafTq44C46vNkXBpOT1; 0MaSZtK5rLCLPbMNdWQIL9; 0kvWmRCN4FQ1g8BLWVapv9; 1f5Eu4igDRi2LNNY837AdS; 7wFpB8b5ALTKo9IwK3Y5Tq; 4Nf16BAGYNUNLHbvm6xUQd; 4XDpJZEtbNEjNPRCQEWFJS; 5xT1vs5QIozPsaUdUC5UjC; 7IJs2eCpPWcUbaFtbZolhR; 3FG9apUVqIpXjhA9soXhgf; 1YndPrAiVJTC3YmvExp4WR; 2zrjI1DwaHT4kNSTjKOop8; 3mlSq1JPZ6TYbI3Fzkbqtp; 2yLrEvYJ5kuAvubLWUdHwz; 5G2bin17kewcOvJbA5MHWx; 2FBmYj55zZwng9GlsCCn9j; 3Hs3xRb1NDjSC369IzK9Qi
2us3I6vBlyMnrTztfFBaEl,Piêæ Dwa Dêbiec,59528,polish alternative rap; polish hip hop; polish old school hip hop,46,3LuYfF9A3UhXY4xqQkXjJ7; 2h2nL9Hk4GQNcFm7fYV5ck; 3JeiPezS6s99ewTUkT5Ghs; 1gvmVN1i1F9MCzRW2ycCYN; 4x2dSjOKPB7f2S5moqNGtV; 5IQZA1dxUd3Qv73mHNln59; 5G2bin17kewcOvJbA5MHWx; 2UTeT9IOjc4x9MeQWA0Hrx; 5xT1vs5QIozPsaUdUC5UjC; 1YNJc03EgclUK2rnLX7tE5; 28MEXbuN5228Ig7tTlyEpV; 0MaSZtK5rLCLPbMNdWQIL9; 6Y7PAikeXzdbuEPjRACgX1; 3FG9apUVqIpXjhA9soXhgf; 6kXyafTq44C46vNkXBpOT1; 52XMlxvCIzmiNkzSqEw3Uv; 5P6XNi1r4QRmhacZ14sGw4; 5Q5WdRs96HgbxdVIfhHqt2; 1mEzI3Y0odWOgugi6lVqDP; 7rRsXnU1mpJwuBNMwH0Tsn
3LuYfF9A3UhXY4xqQkXjJ7,Trzeci Wymiar,97031,polish alternative rap; polish hip hop; polish old school hip hop,47,2us3I6vBlyMnrTztfFBaEl; 1gvmVN1i1F9MCzRW2ycCYN; 2h2nL9Hk4GQNcFm7fYV5ck; 3FG9apUVqIpXjhA9soXhgf; 4x2dSjOKPB7f2S5moqNGtV; 7oh7mTYzawdNRu5kz6D8Ha; 5IQZA1dxUd3Qv73mHNln59; 52XMlxvCIzmiNkzSqEw3Uv; 3JeiPezS6s99ewTUkT5Ghs; 4z93wkjfGntA0XFqnv4wj7; 7kaEEK2cQh07aEfEEBd4Hn; 0MaSZtK5rLCLPbMNdWQIL9; 2UTeT9IOjc4x9MeQWA0Hrx; 5G2bin17kewcOvJbA5MHWx; 1YNJc03EgclUK2rnLX7tE5; 5Q5WdRs96HgbxdVIfhHqt2; 0kvWmRCN4FQ1g8BLWVapv9; 5xT1vs5QIozPsaUdUC5UjC; 6Y7PAikeXzdbuEPjRACgX1; 5Kuxl5ZenCl9fYzmtin6ot
5G2bin17kewcOvJbA5MHWx,Slums Attack,88598,polish alternative rap; polish hip hop; polish old school hip hop,51,5P6XNi1r4QRmhacZ14sGw4; 4x2dSjOKPB7f2S5moqNGtV; 5IQZA1dxUd3Qv73mHNln59; 03FgbE2vKKVEFBFHi8IfJG; 5xT1vs5QIozPsaUdUC5UjC; 6WIjuTnfwFnp9GAU8dIMrU; 6kXyafTq44C46vNkXBpOT1; 3JeiPezS6s99ewTUkT5Ghs; 0kvWmRCN4FQ1g8BLWVapv9; 51ZRGjjJPnTZrHuMKSHSIZ; 2us3I6vBlyMnrTztfFBaEl; 2hrv8LH8cTOXdHEiPlrFfg; 3LuYfF9A3UhXY4xqQkXjJ7; 7rRsXnU1mpJwuBNMwH0Tsn; 462yq5vpZnO172v3nK9ibv; 7IJs2eCpPWcUbaFtbZolhR; 28MEXbuN5228Ig7tTlyEpV; 0MaSZtK5rLCLPbMNdWQIL9; 0mGMdkeDynbGXSVd0PY8Oq; 2h2nL9Hk4GQNcFm7fYV5ck
5IQZA1dxUd3Qv73mHNln59,Peja,187226,polish alternative rap; polish hip hop,53,5G2bin17kewcOvJbA5MHWx; 5P6XNi1r4QRmhacZ14sGw4; 2us3I6vBlyMnrTztfFBaEl; 4x2dSjOKPB7f2S5moqNGtV; 5xT1vs5QIozPsaUdUC5UjC; 03FgbE2vKKVEFBFHi8IfJG; 3LuYfF9A3UhXY4xqQkXjJ7; 28MEXbuN5228Ig7tTlyEpV; 0MaSZtK5rLCLPbMNdWQIL9; 6kXyafTq44C46vNkXBpOT1; 3JeiPezS6s99ewTUkT5Ghs; 7rRsXnU1mpJwuBNMwH0Tsn; 52XMlxvCIzmiNkzSqEw3Uv; 5Q5WdRs96HgbxdVIfhHqt2; 0kvWmRCN4FQ1g8BLWVapv9; 462yq5vpZnO172v3nK9ibv; 2h2nL9Hk4GQNcFm7fYV5ck; 7IJs2eCpPWcUbaFtbZolhR; 1mEzI3Y0odWOgugi6lVqDP; 1YNJc03EgclUK2rnLX7tE5
1mEzI3Y0odWOgugi6lVqDP,Molesta Ewenement,63743,polish alternative rap; polish hip hop; polish old school hip hop,39,28MEXbuN5228Ig7tTlyEpV; 3JeiPezS6s99ewTUkT5Ghs; 0MaSZtK5rLCLPbMNdWQIL9; 6kXyafTq44C46vNkXBpOT1; 4Nf16BAGYNUNLHbvm6xUQd; 3FG9apUVqIpXjhA9soXhgf; 7wFpB8b5ALTKo9IwK3Y5Tq; 1f5Eu4igDRi2LNNY837AdS; 2FBmYj55zZwng9GlsCCn9j; 5xT1vs5QIozPsaUdUC5UjC; 1YndPrAiVJTC3YmvExp4WR; 4x2dSjOKPB7f2S5moqNGtV; 3mlSq1JPZ6TYbI3Fzkbqtp; 2yLrEvYJ5kuAvubLWUdHwz; 4XDpJZEtbNEjNPRCQEWFJS; 2zrjI1DwaHT4kNSTjKOop8; 0kvWmRCN4FQ1g8BLWVapv9; 7rRsXnU1mpJwuBNMwH0Tsn; 6Y7PAikeXzdbuEPjRACgX1; 6MoOh7RSx4xnAyjLuZXqG2
0kvWmRCN4FQ1g8BLWVapv9,Onar,49796,polish alternative rap; polish hip hop,43,3JeiPezS6s99ewTUkT5Ghs; 4x2dSjOKPB7f2S5moqNGtV; 7IJs2eCpPWcUbaFtbZolhR; 5G2bin17kewcOvJbA5MHWx; 03FgbE2vKKVEFBFHi8IfJG; 1f5Eu4igDRi2LNNY837AdS; 4XDpJZEtbNEjNPRCQEWFJS; 6kXyafTq44C46vNkXBpOT1; 1mEzI3Y0odWOgugi6lVqDP; 7wFpB8b5ALTKo9IwK3Y5Tq; 7KC06QCWPYFyZSr4qchh69; 28MEXbuN5228Ig7tTlyEpV; 1uHMNXVaAUGxl23xsBWzTA; 0MaSZtK5rLCLPbMNdWQIL9; 5xT1vs5QIozPsaUdUC5UjC; 0u8gysXBF7y75wIYt65zFH; 4z93wkjfGntA0XFqnv4wj7; 5P6XNi1r4QRmhacZ14sGw4; 6WIjuTnfwFnp9GAU8dIMrU; 7rRsXnU1mpJwuBNMwH0Tsn
4Nf16BAGYNUNLHbvm6xUQd,Zipera,31649,polish hip hop; polish old school hip hop; rap uliczny,30,1YndPrAiVJTC3YmvExp4WR; 3mlSq1JPZ6TYbI3Fzkbqtp; 6kXyafTq44C46vNkXBpOT1; 5vhkKKR0gJtJqeQVY3fE8A; 0MaSZtK5rLCLPbMNdWQIL9; 28MEXbuN5228Ig7tTlyEpV; 2DUQf869JsVGBwsMpaMwme; 2FBmYj55zZwng9GlsCCn9j; 6MoOh7RSx4xnAyjLuZXqG2; 5xT1vs5QIozPsaUdUC5UjC; 3Hs3xRb1NDjSC369IzK9Qi; 3JeiPezS6s99ewTUkT5Ghs; 6Y7PAikeXzdbuEPjRACgX1; 5Zk2WFDVS4tzqocCtSgW8M; 2yLrEvYJ5kuAvubLWUdHwz; 2zrjI1DwaHT4kNSTjKOop8; 1mEzI3Y0odWOgugi6lVqDP; 11mE3U9BBkGQcOty6rOXUw; 5c5hrSAy7AsxGn1SreDsku; 4szbhOBYlZ8zLaBo6GiML3
